ID,Sentence A,Sentence B
411,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
412,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
413,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
414,13. 나는 조건부 자율 주행 차량의 시스템 경고나 알람을 무시합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
415,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. ,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. 
416,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
417,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
418,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
419,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
420,16. 나는 금지되거나 위험한 상황에서 조건부 자율 주행 시스템의 기능의 한계를 테스트하기 위해 의도적으로 시스템을 사용합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
421,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. ,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. 
422,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
423,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
424,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
425,8. 나는 자율 주행 시스템에 잠재적인 운전자 개입이 필요한 경우에도 비운전과업에 참여합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
426,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. ,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. "
427,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. ,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
428,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
429,39. 나는 페달에 발을 올리지 않고 다른 곳에 발을 위치하는 (e.g. 아빠다리) 자세를 취합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
430,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. ",12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. 
431,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. ",35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
432,"40. 나는 제어권 전환 등과 같이 직접 운전을 해야 하는 상황에서 시야를 가릴만한 곳에 비운전과업 장치(e.g. 핸드폰, 태블릿)나 물품을 둡니다. ",44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
433,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. ,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. 
434,12. 나는 조건부 자율 주행 차량의 운영 설계상의 한계를 무시합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
435,35. 나는 시각적 주의를 많이 필요로 하는 비운전과업을 선택합니다. ,44. 나는 자율 주행 기능이 비활성화되어 제어권 전환 요청이 올 때 최대한 늦게 이것을 받습니다. 
